,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
552,b,2.263157894736842,3.142857142857143,u,g,r,n,1.7543859649122806,t,t,1.537313432835821,t,g,1.0,1.00536,5.0,3.0,1.0,4.384615384615385,3.5,5.0,5.0,5.0,1.0
553,b,2.493533834586466,1.4764285714285714,u,g,w,v,1.5614035087719298,t,t,1.835820895522388,f,g,1.766,1.05376,5.0,3.0,1.0,4.6923076923076925,4.5,5.0,5.0,1.0,1.0
554,a,1.5215037593984961,2.6071428571428568,y,p,x,h,1.1052631578947367,t,t,1.2388059701492538,f,g,1.0,1.01284,1.0,5.0,5.0,5.0,2.5,5.0,5.0,1.0,1.0
555,b,2.694436090225564,1.06,u,g,c,h,1.0294736842105263,t,t,1.3582089552238805,f,g,1.44,1.03792,5.0,3.0,1.0,1.3076923076923077,2.5,5.0,5.0,1.0,1.0
556,b,1.9521804511278193,1.6428571428571428,u,g,w,v,2.052631578947368,t,t,1.1194029850746268,t,g,1.6600000000000001,1.0,5.0,3.0,1.0,4.6923076923076925,4.5,5.0,5.0,5.0,1.0
557,a,2.1079699248120303,1.2085714285714286,u,g,w,v,1.152280701754386,t,t,1.955223880597015,f,g,1.24,1.08316,1.0,3.0,1.0,4.6923076923076925,4.5,5.0,5.0,1.0,1.0
558,b,3.2658646616541356,1.0057142857142858,u,g,x,h,1.0056140350877194,t,f,1.0,f,g,1.0,1.12,5.0,3.0,1.0,5.0,2.5,5.0,1.0,1.0,1.0
559,a,1.5461654135338345,1.3271428571428572,u,g,q,h,1.3214035087719298,t,t,1.417910447761194,t,g,1.28,1.0953600000000001,1.0,3.0,1.0,4.076923076923077,2.5,5.0,5.0,5.0,1.0
560,a,1.6766917293233083,2.7614285714285716,u,g,cc,h,1.4912280701754386,t,t,1.3582089552238805,f,g,1.8,1.0183200000000001,1.0,3.0,1.0,1.6153846153846154,2.5,5.0,5.0,1.0,1.0
561,b,1.781954887218045,1.1607142857142856,u,g,x,h,1.1754385964912282,t,f,1.0,f,g,1.0,1.21192,5.0,3.0,1.0,5.0,2.5,5.0,1.0,1.0,1.0
562,b,1.576240601503759,1.2142857142857142,u,g,c,h,1.1985964912280702,t,f,1.0,f,g,1.8439999999999999,1.008,5.0,3.0,1.0,1.3076923076923077,2.5,5.0,1.0,1.0,1.0
563,b,1.6418045112781954,2.762142857142857,u,g,q,h,1.2224561403508771,t,f,1.0,t,g,1.24,1.0,5.0,3.0,1.0,4.076923076923077,2.5,5.0,1.0,5.0,1.0
564,b,2.7094736842105265,1.72,u,g,q,h,2.789473684210526,t,f,1.0,t,g,1.184,1.0,5.0,3.0,1.0,4.076923076923077,2.5,5.0,1.0,5.0,1.0
565,a,1.4258646616541353,1.4285714285714286,u,g,aa,v,1.0056140350877194,t,f,1.0,f,g,1.2,1.0,1.0,3.0,1.0,1.0,4.5,5.0,1.0,1.0,1.0
566,b,1.561203007518797,2.642857142857143,u,g,w,h,1.2982456140350878,t,t,1.6567164179104479,t,g,1.58,1.01136,5.0,3.0,1.0,4.6923076923076925,2.5,5.0,5.0,5.0,1.0
567,a,1.686917293233083,1.4107142857142856,u,g,x,h,1.1228070175438596,t,f,1.0,f,g,1.72,1.0,1.0,3.0,1.0,5.0,2.5,5.0,1.0,1.0,1.0
568,b,2.7642105263157895,1.0535714285714286,y,p,c,v,1.0526315789473684,t,t,1.4776119402985075,t,g,1.6,1.00648,5.0,5.0,5.0,1.3076923076923077,4.5,5.0,5.0,5.0,1.0
569,a,2.3233082706766917,1.1307142857142858,u,g,aa,v,1.1052631578947367,t,t,1.2388059701492538,f,g,1.0,1.06332,1.0,3.0,1.0,1.0,4.5,5.0,5.0,1.0,1.0
570,b,3.75187969924812,1.3928571428571428,u,g,w,v,1.2456140350877192,t,t,1.2985074626865671,t,g,1.12,1.00232,5.0,3.0,1.0,4.6923076923076925,4.5,5.0,5.0,5.0,1.0
571,b,1.4360902255639099,1.4285714285714286,y,p,d,v,1.152280701754386,t,t,1.4776119402985075,t,g,1.32,1.00004,5.0,5.0,5.0,1.9230769230769231,4.5,5.0,5.0,5.0,1.0
572,b,1.4914285714285715,1.0771428571428572,y,p,x,v,1.0056140350877194,t,t,1.0597014925373134,t,g,2.6799999999999997,1.00236,5.0,5.0,5.0,5.0,4.5,5.0,5.0,5.0,1.0
573,a,4.092932330827067,3.0,u,g,ff,ff,1.0,t,t,1.6567164179104479,t,g,1.0,1.056,1.0,3.0,1.0,2.5384615384615383,2.0,5.0,5.0,5.0,1.0
574,a,1.3957894736842102,2.4285714285714284,u,g,c,h,1.1403508771929824,t,t,1.2388059701492538,f,g,1.1,1.0586,1.0,3.0,1.0,1.3076923076923077,2.5,5.0,5.0,1.0,1.0
575,b,2.112781954887218,1.0235714285714286,y,p,c,h,1.456140350877193,t,t,1.0597014925373134,t,g,1.8639999999999999,1.32,5.0,5.0,5.0,1.3076923076923077,2.5,5.0,5.0,5.0,1.0
576,b,1.987669172932331,1.0714285714285714,u,g,c,v,1.2456140350877192,t,t,1.6567164179104479,f,g,1.064,1.0216,5.0,3.0,1.0,1.3076923076923077,4.5,5.0,5.0,1.0,1.0
577,b,1.686917293233083,1.8571428571428572,u,g,c,v,1.1403508771929824,t,t,1.1791044776119404,f,g,1.0,1.0,5.0,3.0,1.0,1.3076923076923077,4.5,5.0,5.0,1.0,1.0
578,b,2.5290225563909776,1.2321428571428572,u,g,c,v,1.2105263157894737,t,t,1.5970149253731343,f,g,1.3719999999999999,1.188,5.0,3.0,1.0,1.3076923076923077,4.5,5.0,5.0,1.0,1.0
579,b,2.523609022556391,1.8571428571428572,u,g,m,v,1.1810526315789474,t,t,1.2985074626865671,t,g,1.216,1.04388,5.0,3.0,1.0,3.769230769230769,4.5,5.0,5.0,5.0,1.0
580,b,2.0778947368421052,1.1185714285714285,u,g,x,v,1.1873684210526316,t,t,1.4776119402985075,t,g,1.6059999999999999,1.1316,5.0,3.0,1.0,5.0,4.5,5.0,5.0,5.0,1.0
581,b,2.6390977443609023,1.0057142857142858,u,g,e,v,1.0056140350877194,f,t,1.0597014925373134,f,s,2.12,1.0,5.0,3.0,1.0,2.230769230769231,4.5,1.0,5.0,1.0,5.0
582,b,3.0902255639097747,1.6071428571428572,u,g,m,v,1.0175438596491229,t,f,1.0,t,g,1.45,1.0,5.0,3.0,1.0,3.769230769230769,4.5,5.0,1.0,5.0,1.0
583,b,2.138045112781955,2.2857142857142856,y,p,w,h,1.736842105263158,t,f,1.0,t,g,1.308,1.0,5.0,5.0,5.0,4.6923076923076925,2.5,5.0,1.0,5.0,1.0
584,a,1.8619548872180451,3.142857142857143,y,p,e,z,1.0,t,f,1.0,f,g,1.0,1.52848,1.0,5.0,5.0,2.230769230769231,5.0,5.0,1.0,1.0,1.0
585,b,4.589172932330826,3.5357142857142856,u,g,ff,ff,1.0,t,f,1.0,t,g,1.0,1.0,5.0,3.0,1.0,2.5384615384615383,2.0,5.0,1.0,5.0,1.0
586,b,4.027368421052631,3.8571428571428568,u,g,x,h,3.4561403508771926,t,t,1.537313432835821,t,g,1.0,1.04,5.0,3.0,1.0,5.0,2.5,5.0,5.0,5.0,1.0
587,b,3.275488721804511,3.142857142857143,u,g,c,v,2.192982456140351,t,t,1.537313432835821,f,g,1.0,1.0,5.0,3.0,1.0,1.3076923076923077,4.5,5.0,5.0,1.0,1.0
588,b,1.7771428571428571,1.25,y,p,c,v,1.1403508771929824,t,t,1.2985074626865671,t,g,1.32,1.23108,5.0,5.0,5.0,1.3076923076923077,4.5,5.0,5.0,5.0,1.0
589,b,1.6965413533834584,1.0828571428571427,u,g,c,v,1.040701754385965,t,t,1.417910447761194,t,g,1.192,1.20496,5.0,3.0,1.0,1.3076923076923077,4.5,5.0,5.0,5.0,1.0
590,b,1.987669172932331,1.9285714285714284,u,g,cc,v,1.4385964912280702,t,t,1.4776119402985075,f,g,1.6600000000000001,1.048,5.0,3.0,1.0,1.6153846153846154,4.5,5.0,5.0,1.0,1.0
591,b,1.7969924812030076,1.1071428571428572,u,g,c,h,1.5964912280701755,t,t,1.1791044776119404,t,g,1.624,1.006,5.0,3.0,1.0,1.3076923076923077,2.5,5.0,5.0,5.0,1.0
592,b,1.5666165413533837,1.0,u,g,c,v,1.0,f,f,1.0,f,p,1.0,1.0,5.0,3.0,1.0,1.3076923076923077,4.5,1.0,1.0,1.0,3.0
593,b,2.2282706766917295,1.75,u,g,w,v,1.0119298245614035,f,f,1.0,t,g,1.58,1.00024,5.0,3.0,1.0,4.6923076923076925,4.5,1.0,1.0,5.0,1.0
594,b,2.4989473684210526,1.03,u,g,k,v,1.0119298245614035,t,f,1.0,t,g,1.56,1.0,5.0,3.0,1.0,3.4615384615384617,4.5,5.0,1.0,5.0,1.0
595,b,1.7218045112781954,1.1071428571428572,u,g,c,bb,1.0350877192982457,t,f,1.0,f,g,1.698,1.00092,5.0,3.0,1.0,1.3076923076923077,1.0,5.0,1.0,1.0,1.0
596,a,2.9446616541353383,1.4285714285714286,u,g,c,v,1.3333333333333333,t,t,1.4776119402985075,t,g,1.792,1.16636,1.0,3.0,1.0,1.3076923076923077,4.5,5.0,5.0,5.0,1.0
597,a,1.4661654135338344,1.8571428571428572,u,g,aa,v,1.3508771929824561,t,t,1.1791044776119404,f,g,1.16,1.03672,1.0,3.0,1.0,1.0,4.5,5.0,5.0,1.0,1.0
598,b,1.3807518796992482,1.0178571428571428,u,g,q,v,1.1403508771929824,f,t,1.0597014925373134,f,g,1.48,1.03072,5.0,3.0,1.0,4.076923076923077,4.5,1.0,5.0,1.0,1.0
599,b,1.4060150375939848,1.345,u,g,c,v,1.280701754385965,t,t,1.6567164179104479,t,g,1.4,1.12,5.0,3.0,1.0,1.3076923076923077,4.5,5.0,5.0,5.0,1.0
600,a,1.9473684210526314,1.0657142857142856,u,g,k,v,1.0757894736842106,t,t,1.2388059701492538,f,g,1.76,1.02,1.0,3.0,1.0,3.4615384615384617,4.5,5.0,5.0,1.0,1.0
601,b,2.7142857142857144,1.25,y,p,c,v,1.0,f,f,1.0,t,g,1.3,1.00004,5.0,5.0,5.0,1.3076923076923077,4.5,1.0,1.0,5.0,1.0
602,b,1.9672180451127819,1.1785714285714286,y,p,k,v,1.0350877192982457,f,f,1.0,f,g,1.448,1.0,5.0,5.0,5.0,3.4615384615384617,4.5,1.0,1.0,1.0,1.0
603,b,1.3807518796992482,1.0357142857142858,u,g,q,v,1.0175438596491229,f,f,1.0,f,g,1.4,1.0,5.0,3.0,1.0,4.076923076923077,4.5,1.0,1.0,1.0,1.0
604,b,1.5816541353383458,1.0835714285714286,u,g,c,h,1.0119298245614035,t,f,1.0,f,g,1.3599999999999999,1.0,5.0,3.0,1.0,1.3076923076923077,2.5,5.0,1.0,1.0,1.0
605,a,1.9521804511278193,1.25,y,p,k,v,1.1754385964912282,f,f,1.0,t,g,1.56,1.0,1.0,5.0,5.0,3.4615384615384617,4.5,1.0,1.0,5.0,1.0
606,b,1.1455639097744363,1.0057142857142858,u,g,c,v,1.0056140350877194,f,f,1.0,f,g,1.0,1.0,5.0,3.0,1.0,1.3076923076923077,4.5,1.0,1.0,1.0,1.0
607,b,2.1175939849624057,1.5,u,g,k,v,1.0701754385964912,f,f,1.0,t,g,1.464,1.0,5.0,3.0,1.0,3.4615384615384617,4.5,1.0,1.0,5.0,1.0
608,b,2.0387464312956323,1.0057142857142858,y,p,d,v,1.5964912280701755,f,f,1.0,t,g,1.92,1.0,5.0,5.0,5.0,1.9230769230769231,4.5,1.0,1.0,5.0,1.0
609,b,3.049924812030075,1.595,u,g,x,bb,1.0119298245614035,f,f,1.0,t,g,2.04,1.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0
610,b,1.3759398496240602,1.1785714285714286,y,p,k,v,1.0175438596491229,f,f,1.0,f,g,1.28,1.00016,5.0,5.0,5.0,3.4615384615384617,4.5,1.0,1.0,1.0,1.0
611,b,1.83187969924812,1.4642857142857142,y,p,q,h,1.7136842105263157,f,t,1.1194029850746268,t,g,1.738,1.00004,5.0,5.0,5.0,4.076923076923077,2.5,1.0,5.0,5.0,1.0
612,b,1.4962406015037595,1.1128571428571428,u,g,w,v,1.040701754385965,f,t,1.0597014925373134,f,g,1.8399999999999999,1.01132,5.0,3.0,1.0,4.6923076923076925,4.5,1.0,5.0,1.0,1.0
613,b,1.3356390977443606,2.559285714285714,u,g,c,bb,1.0821052631578947,f,t,1.1194029850746268,t,g,1.4,1.00028,5.0,3.0,1.0,1.3076923076923077,1.0,1.0,5.0,5.0,1.0
614,a,2.478496240601504,1.6307142857142858,u,g,c,v,1.0175438596491229,f,f,1.0,f,g,1.32,1.0,1.0,3.0,1.0,1.3076923076923077,4.5,1.0,1.0,1.0,1.0
615,b,1.9425563909774435,1.1785714285714286,u,g,c,h,1.0350877192982457,f,t,1.1194029850746268,t,g,1.8,1.00432,5.0,3.0,1.0,1.3076923076923077,2.5,1.0,5.0,5.0,1.0
616,b,1.5365413533834587,1.1071428571428572,u,g,i,v,1.2224561403508771,f,t,1.0597014925373134,t,g,1.8,1.00036,5.0,3.0,1.0,2.8461538461538463,4.5,1.0,5.0,5.0,1.0
617,b,2.112781954887218,3.0,y,p,ff,ff,1.0,f,t,1.1194029850746268,f,g,1.32,1.00004,5.0,5.0,5.0,2.5384615384615383,2.0,1.0,5.0,1.0,1.0
618,b,1.9521804511278193,1.6785714285714284,u,g,m,v,1.280701754385965,f,t,1.0597014925373134,t,g,1.92,1.00272,5.0,3.0,1.0,3.769230769230769,4.5,1.0,5.0,5.0,1.0
619,b,1.2809022556390977,2.4878571428571425,y,p,aa,v,1.0175438596491229,t,f,1.0,f,g,1.24,1.015,5.0,5.0,5.0,1.0,4.5,5.0,1.0,1.0,1.0
620,b,1.506466165413534,1.3214285714285714,u,g,i,v,1.0175438596491229,f,f,1.0,f,g,1.32,1.0004,5.0,3.0,1.0,2.8461538461538463,4.5,1.0,1.0,1.0,1.0
621,b,1.5365413533834587,1.0235714285714286,u,g,c,j,1.3157894736842106,f,f,1.0,t,s,1.0,1.0,5.0,3.0,1.0,1.3076923076923077,3.0,1.0,1.0,5.0,5.0
622,a,1.7115789473684209,1.0,u,g,c,v,1.0,f,f,1.0,f,p,1.0,1.0,1.0,3.0,1.0,1.3076923076923077,4.5,1.0,1.0,1.0,3.0
623,b,1.305563909774436,1.0,u,g,q,v,1.0933333333333333,f,f,1.0,f,g,1.32,1.00004,5.0,3.0,1.0,4.076923076923077,4.5,1.0,1.0,1.0,1.0
624,b,1.4709774436090224,1.1128571428571428,y,p,cc,v,1.0933333333333333,f,f,1.0,f,g,1.32,1.0,5.0,5.0,5.0,1.6153846153846154,4.5,1.0,1.0,1.0,1.0
625,b,1.6015037593984962,2.7142857142857144,u,g,c,v,1.2926315789473684,f,f,1.0,f,s,1.16,1.0,5.0,3.0,1.0,1.3076923076923077,4.5,1.0,1.0,1.0,5.0
626,b,1.4962406015037595,2.119285714285714,y,p,i,bb,1.023157894736842,f,f,1.0,t,g,1.0,1.0,5.0,5.0,5.0,2.8461538461538463,1.0,1.0,1.0,5.0,1.0
627,b,2.343157894736842,1.3628571428571428,u,g,ff,ff,1.0,f,f,1.0,f,g,1.0,1.04,5.0,3.0,1.0,2.5384615384615383,2.0,1.0,1.0,1.0,1.0
628,b,1.9323308270676693,2.8571428571428568,u,g,d,h,1.0701754385964912,f,f,1.0,f,g,1.456,1.0,5.0,3.0,1.0,1.9230769230769231,2.5,1.0,1.0,1.0,1.0
629,a,1.3506766917293231,1.095,u,g,w,v,1.2336842105263157,f,f,1.0,f,g,1.44,1.0002,1.0,3.0,1.0,4.6923076923076925,4.5,1.0,1.0,1.0,1.0
630,a,1.5515789473684212,1.1785714285714286,u,g,q,v,1.0350877192982457,f,f,1.0,t,g,1.24,1.03236,1.0,3.0,1.0,4.076923076923077,4.5,1.0,1.0,5.0,1.0
631,a,1.81203007518797,1.0414285714285714,u,g,m,h,1.0175438596491229,f,t,1.0597014925373134,t,g,1.544,1.00432,1.0,3.0,1.0,3.769230769230769,2.5,1.0,5.0,5.0,1.0
632,a,2.5037593984962405,1.2142857142857142,u,g,ff,ff,1.0,f,f,1.0,f,g,1.152,1.0,1.0,3.0,1.0,2.5384615384615383,2.0,1.0,1.0,1.0,1.0
633,b,2.1230075187969923,1.3092857142857142,y,p,k,ff,1.0,f,f,1.0,f,g,1.24,1.0,5.0,5.0,5.0,3.4615384615384617,2.0,1.0,1.0,1.0,1.0
634,a,1.6015037593984962,1.1014285714285714,u,g,w,v,1.0350877192982457,f,t,1.0597014925373134,t,g,1.48,1.00016,1.0,3.0,1.0,4.6923076923076925,4.5,1.0,5.0,5.0,1.0
635,b,1.2658646616541356,1.3514285714285714,u,g,c,n,1.134736842105263,f,t,1.1194029850746268,t,g,1.32,1.02348,5.0,3.0,1.0,1.3076923076923077,3.5,1.0,5.0,5.0,1.0
636,b,2.6342857142857143,1.0714285714285714,y,p,m,v,1.0701754385964912,f,f,1.0,t,g,1.26,1.0,5.0,5.0,5.0,3.769230769230769,4.5,1.0,1.0,5.0,1.0
637,b,1.3458646616541352,2.3692857142857147,u,g,aa,v,1.1108771929824561,f,f,1.0,f,g,1.16,1.014,5.0,3.0,1.0,1.0,4.5,1.0,1.0,1.0,1.0
638,b,1.8920300751879697,1.5178571428571428,u,g,aa,v,1.0350877192982457,f,f,1.0,t,g,1.2,1.0,5.0,3.0,1.0,1.0,4.5,1.0,1.0,5.0,1.0
639,b,2.313082706766917,1.1071428571428572,u,g,k,v,1.2105263157894737,f,f,1.0,t,g,1.462,1.0,5.0,3.0,1.0,3.4615384615384617,4.5,1.0,1.0,5.0,1.0
640,b,2.2282706766917295,1.3928571428571428,u,g,i,bb,1.3508771929824561,f,f,1.0,t,g,1.464,1.008,5.0,3.0,1.0,2.8461538461538463,1.0,1.0,1.0,5.0,1.0
641,b,2.16812030075188,1.3214285714285714,y,p,cc,v,1.4912280701754386,f,f,1.0,t,g,1.4,1.00564,5.0,5.0,5.0,1.6153846153846154,4.5,1.0,1.0,5.0,1.0
642,b,2.0724812030075186,1.1071428571428572,y,p,aa,v,1.4912280701754386,f,f,1.0,t,g,1.6400000000000001,1.0,5.0,5.0,5.0,1.0,4.5,1.0,1.0,5.0,1.0
643,a,3.330827067669173,2.0,u,g,aa,h,1.4210526315789473,f,f,1.0,f,g,1.0,1.0,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0
644,b,2.3485714285714288,1.06,y,p,w,v,1.040701754385965,f,f,1.0,t,g,1.6179999999999999,1.00008,5.0,5.0,5.0,4.6923076923076925,4.5,1.0,1.0,5.0,1.0
645,b,2.4183458646616542,1.3807142857142858,u,g,cc,v,1.023157894736842,f,f,1.0,t,g,1.0,1.02004,5.0,3.0,1.0,1.6153846153846154,4.5,1.0,1.0,5.0,1.0
646,a,1.4258646616541353,2.2142857142857144,u,g,c,v,1.023157894736842,f,f,1.0,f,g,1.0,1.01404,1.0,3.0,1.0,1.3076923076923077,4.5,1.0,1.0,1.0,1.0
647,b,1.6213533834586467,2.2857142857142856,u,g,aa,v,1.0350877192982457,f,f,1.0,t,g,1.0,1.0,5.0,3.0,1.0,1.0,4.5,1.0,1.0,5.0,1.0
648,b,1.7115789473684209,1.0478571428571428,u,g,k,h,1.4912280701754386,f,f,1.0,t,g,1.6800000000000002,1.0,5.0,3.0,1.0,3.4615384615384617,2.5,1.0,1.0,5.0,1.0
649,a,2.288421052631579,1.5357142857142856,u,g,ff,ff,1.0,f,t,1.3582089552238805,f,g,1.0,1.008,1.0,3.0,1.0,2.5384615384615383,2.0,1.0,5.0,1.0,1.0
650,b,3.0649624060150376,1.5357142857142856,u,g,i,bb,1.1403508771929824,f,f,1.0,f,g,1.2,1.00008,5.0,3.0,1.0,2.8461538461538463,1.0,1.0,1.0,1.0,1.0
651,a,1.1251127819548872,2.0892857142857144,u,g,q,v,1.0175438596491229,f,t,1.0597014925373134,t,g,1.0,1.0064,1.0,3.0,1.0,4.076923076923077,4.5,1.0,5.0,5.0,1.0
652,a,1.526315789473684,1.0592857142857144,u,g,i,v,1.0470175438596492,f,f,1.0,t,s,1.288,1.0,1.0,3.0,1.0,2.8461538461538463,4.5,1.0,1.0,5.0,5.0
653,b,1.4661654135338344,2.642857142857143,u,g,i,v,1.0701754385964912,t,f,1.0,t,g,1.2,1.00272,5.0,3.0,1.0,2.8461538461538463,4.5,5.0,1.0,5.0,1.0
654,a,1.5912781954887216,1.1185714285714285,u,g,q,v,1.0582456140350878,f,t,1.0597014925373134,t,g,1.4,1.00044,1.0,3.0,1.0,4.076923076923077,4.5,1.0,5.0,5.0,1.0
655,a,1.4409022556390978,1.7142857142857142,y,p,ff,ff,1.0,f,f,1.0,f,g,1.0,1.0,1.0,5.0,5.0,2.5384615384615383,2.0,1.0,1.0,1.0,1.0
656,b,1.7169924812030075,1.4642857142857142,u,g,c,h,1.3214035087719298,f,t,1.0597014925373134,t,g,1.832,1.00084,5.0,3.0,1.0,1.3076923076923077,2.5,1.0,5.0,5.0,1.0
657,a,2.513984962406015,1.2378571428571428,u,g,aa,v,1.0350877192982457,f,f,1.0,f,g,1.0,1.0156,1.0,3.0,1.0,1.0,4.5,1.0,1.0,1.0,1.0
658,a,1.1203007518796992,1.0535714285714286,u,g,c,v,1.1403508771929824,f,f,1.0,f,g,1.24,1.00072,1.0,3.0,1.0,1.3076923076923077,4.5,1.0,1.0,1.0,1.0
659,a,1.8920300751879697,1.5357142857142856,u,g,c,v,1.0350877192982457,f,t,1.0597014925373134,t,g,1.08,1.00616,1.0,3.0,1.0,1.3076923076923077,4.5,1.0,5.0,5.0,1.0
660,b,1.511278195488722,2.2857142857142856,u,g,aa,v,1.0119298245614035,f,f,1.0,f,g,1.0,1.0,5.0,3.0,1.0,1.0,4.5,1.0,1.0,1.0,1.0
661,b,1.9672180451127819,1.5,u,g,c,v,1.023157894736842,f,f,1.0,f,g,1.432,1.0,5.0,3.0,1.0,1.3076923076923077,4.5,1.0,1.0,1.0,1.0
662,a,1.5864661654135337,1.2142857142857142,u,g,w,v,1.1228070175438596,f,f,1.0,t,g,1.32,1.0,1.0,3.0,1.0,4.6923076923076925,4.5,1.0,1.0,5.0,1.0
663,b,2.1025563909774436,1.5714285714285714,y,p,cc,v,1.2105263157894737,f,f,1.0,t,g,1.24,1.0,5.0,5.0,5.0,1.6153846153846154,4.5,1.0,1.0,5.0,1.0
664,b,2.042406015037594,1.2142857142857142,y,p,w,v,1.0056140350877194,f,f,1.0,f,s,1.32,1.0,5.0,5.0,5.0,4.6923076923076925,4.5,1.0,1.0,1.0,5.0
665,b,2.087518796992481,1.0057142857142858,y,p,m,v,1.0056140350877194,f,f,1.0,f,g,1.0,1.0,5.0,5.0,5.0,3.769230769230769,4.5,1.0,1.0,1.0,1.0
666,a,1.481203007518797,2.6785714285714284,u,g,c,v,1.0350877192982457,f,f,1.0,t,g,1.3599999999999999,1.0,1.0,3.0,1.0,1.3076923076923077,4.5,1.0,1.0,5.0,1.0
667,a,1.250827067669173,1.0771428571428572,u,g,c,v,1.2456140350877192,f,t,1.0597014925373134,t,g,1.16,1.0002,1.0,3.0,1.0,1.3076923076923077,4.5,1.0,5.0,5.0,1.0
668,b,1.9972932330827065,1.0714285714285714,u,g,d,h,1.0119298245614035,f,f,1.0,t,s,1.504,1.0,5.0,3.0,1.0,1.9230769230769231,2.5,1.0,1.0,5.0,5.0
669,b,3.2905263157894735,1.2914285714285714,y,p,ff,ff,1.2105263157894737,f,f,1.0,f,g,1.24,1.00004,5.0,5.0,5.0,2.5384615384615383,2.0,1.0,1.0,1.0,1.0
670,b,3.0102255639097746,1.8335714285714286,u,g,w,v,1.7719298245614035,f,f,1.0,f,g,1.9300000000000002,1.006,5.0,3.0,1.0,4.6923076923076925,4.5,1.0,1.0,1.0,1.0
671,b,1.7266165413533834,2.8335714285714286,u,g,cc,v,1.0701754385964912,f,f,1.0,f,g,1.0,1.00008,5.0,3.0,1.0,1.6153846153846154,4.5,1.0,1.0,1.0,1.0
672,a,3.1954887218045114,1.1192857142857142,u,g,aa,v,1.0701754385964912,f,f,1.0,t,g,1.48,1.00468,1.0,3.0,1.0,1.0,4.5,1.0,1.0,5.0,1.0
673,b,1.9473684210526314,1.2857142857142856,y,p,e,h,1.280701754385965,f,f,1.0,f,g,1.512,1.00068,5.0,5.0,5.0,2.230769230769231,2.5,1.0,1.0,1.0,1.0
674,a,2.4183458646616542,1.3571428571428572,u,g,i,h,1.0294736842105263,f,f,1.0,f,g,1.52,1.00984,1.0,3.0,1.0,2.8461538461538463,2.5,1.0,1.0,1.0,1.0
675,a,2.673984962406015,1.1485714285714286,u,g,aa,v,1.0933333333333333,f,f,1.0,f,g,1.48,1.00948,1.0,3.0,1.0,1.0,4.5,1.0,1.0,1.0,1.0
676,a,2.012330827067669,2.5235714285714286,u,g,q,h,1.0119298245614035,f,t,1.716417910447761,t,g,1.258,1.00012,1.0,3.0,1.0,4.076923076923077,2.5,1.0,5.0,5.0,1.0
677,b,1.3410526315789473,2.0357142857142856,u,g,m,v,1.0056140350877194,f,t,1.0597014925373134,f,g,1.2,1.00004,5.0,3.0,1.0,3.769230769230769,4.5,1.0,5.0,1.0,1.0
678,a,1.250827067669173,2.4585714285714286,u,g,ff,ff,1.0,f,f,1.0,f,g,1.0,1.002,1.0,3.0,1.0,2.5384615384615383,2.0,1.0,1.0,1.0,1.0
679,a,1.3807518796992482,1.1785714285714286,u,g,c,v,1.0,f,f,1.0,f,g,1.0,1.0,1.0,3.0,1.0,1.3076923076923077,4.5,1.0,1.0,1.0,1.0
680,b,1.3458646616541352,1.0414285714285714,u,g,k,v,1.040701754385965,f,f,1.0,f,g,1.56,1.01456,5.0,3.0,1.0,3.4615384615384617,4.5,1.0,1.0,1.0,1.0
681,b,1.8469172932330826,1.1428571428571428,y,p,d,h,1.4210526315789473,f,f,1.0,f,g,1.3519999999999999,1.02148,5.0,5.0,5.0,1.9230769230769231,2.5,1.0,1.0,1.0,1.0
682,b,1.2003007518796993,1.47,u,g,i,v,1.0470175438596492,f,f,1.0,t,g,1.28,1.00008,5.0,3.0,1.0,2.8461538461538463,4.5,1.0,1.0,5.0,1.0
683,b,2.3636090225563913,1.1071428571428572,y,p,d,v,1.0821052631578947,f,f,1.0,f,g,1.48,1.00012,5.0,5.0,5.0,1.9230769230769231,4.5,1.0,1.0,1.0,1.0
684,b,2.613834586466165,1.47,u,g,m,v,1.4912280701754386,f,f,1.0,t,s,1.8,1.0,5.0,3.0,1.0,3.769230769230769,4.5,1.0,1.0,5.0,5.0
685,b,1.4409022556390978,2.440714285714286,y,p,e,h,1.1754385964912282,f,f,1.0,f,g,1.52,1.0,5.0,5.0,5.0,2.230769230769231,2.5,1.0,1.0,1.0,1.0
686,a,1.5365413533834587,1.1071428571428572,u,g,c,v,1.280701754385965,f,t,1.1194029850746268,t,g,1.4,1.01576,1.0,3.0,1.0,1.3076923076923077,4.5,1.0,5.0,5.0,1.0
687,a,1.6917293233082709,2.9285714285714284,y,p,ff,ff,1.280701754385965,f,t,1.0597014925373134,t,g,1.4,1.00004,1.0,5.0,5.0,2.5384615384615383,2.0,1.0,5.0,5.0,1.0
688,b,1.250827067669173,1.0292857142857144,u,g,aa,v,1.0056140350877194,f,f,1.0,f,g,1.56,1.03,5.0,3.0,1.0,1.0,4.5,1.0,1.0,1.0,1.0
689,b,2.2781954887218046,1.4821428571428572,u,g,c,h,2.1635087719298243,f,f,1.0,t,g,1.0,1.0,5.0,3.0,1.0,1.3076923076923077,2.5,1.0,1.0,5.0,1.0
